scheme_code,date,nav
119551,2022-01-11,184.9587
119551,2022-01-12,185.4113
119551,2022-01-13,186.5211
119551,2022-01-14,186.7809
119551,2022-01-17,190.6193
119551,2022-01-18,191.7122
119551,2022-01-19,190.4424
119551,2022-01-20,189.474
119551,2022-01-21,190.8127
119551,2022-01-24,194.4684
119551,2022-01-25,190.4276
119551,2022-01-26,188.0009
119551,2022-01-27,188.996
119551,2022-01-28,189.6191
119551,2022-01-31,186.6864
119551,2022-02-01,189.2691
119551,2022-02-02,188.563
119551,2022-02-03,187.3027
119551,2022-02-04,185.7849
119551,2022-02-07,188.3865
119551,2022-02-08,190.2719
119551,2022-02-09,193.9806
119551,2022-02-10,191.8589
119551,2022-02-11,196.2277
119551,2022-02-14,198.1805
119551,2022-02-15,195.5344
119551,2022-02-16,199.2675
119551,2022-02-17,198.4917
119551,2022-02-18,199.6982
119551,2022-02-21,199.5605
119551,2022-02-22,202.4836
119551,2022-02-23,203.8711
119551,2022-02-24,204.0777
119551,2022-02-25,205.3374
119551,2022-02-28,200.8331
119551,2022-03-01,201.1929
119551,2022-03-02,206.6378
119551,2022-03-03,206.9897
119551,2022-03-04,207.3725
119551,2022-03-07,208.4966
119551,2022-03-08,209.3708
119551,2022-03-09,209.6394
119551,2022-03-10,210.8578
119551,2022-03-11,209.4384
119551,2022-03-14,211.8873
119551,2022-03-15,209.8031
119551,2022-03-16,208.4097
119551,2022-03-17,206.0501
119551,2022-03-18,203.6542
119551,2022-03-21,201.1576
119551,2022-03-22,199.6735
119551,2022-03-23,196.84
119551,2022-03-24,193.6694
119551,2022-03-25,194.2826
119551,2022-03-28,193.947
119551,2022-03-29,194.2214
119551,2022-03-30,193.1807
119551,2022-03-31,191.9563
119551,2022-04-01,193.3322
119551,2022-04-04,191.5295
119551,2022-04-05,186.2708
119551,2022-04-06,185.1372
119551,2022-04-07,183.6592
119551,2022-04-08,186.3014
119551,2022-04-11,185.1415
119551,2022-04-12,183.7524
119551,2022-04-13,183.602
119551,2022-04-14,183.294
119551,2022-04-15,181.9584
119551,2022-04-18,183.0972
119551,2022-04-19,184.2779
119551,2022-04-20,186.5354
119551,2022-04-21,186.3006
119551,2022-04-22,183.6874
119551,2022-04-25,185.4852
119551,2022-04-26,185.2216
119551,2022-04-27,189.0927
119551,2022-04-28,189.7006
119551,2022-04-29,190.9751
119551,2022-05-02,187.8699
119551,2022-05-03,187.54
119551,2022-05-04,184.7156
119551,2022-05-05,183.6273
119551,2022-05-06,183.3373
119551,2022-05-09,185.7471
119551,2022-05-10,183.6422
119551,2022-05-11,180.383
119551,2022-05-12,179.4471
119551,2022-05-13,178.8707
119551,2022-05-16,178.2214
119551,2022-05-17,178.9853
119551,2022-05-18,180.2543
119551,2022-05-19,180.4375
119551,2022-05-20,179.9123
119551,2022-05-23,180.0462
119551,2022-05-24,179.6093
119551,2022-05-25,179.7254
119551,2022-05-26,178.6082
119551,2022-05-27,176.3352
119551,2022-05-30,175.0185
119551,2022-05-31,176.7016
119551,2022-06-01,172.5156
119551,2022-06-02,172.1559
119551,2022-06-03,172.0084
119551,2022-06-06,169.7539
119551,2022-06-07,167.2282
119551,2022-06-08,165.3896
119551,2022-06-09,166.0263
119551,2022-06-10,168.4418
119551,2022-06-13,170.0999
119551,2022-06-14,170.9353
119551,2022-06-15,167.8579
119551,2022-06-16,171.015
119551,2022-06-17,167.9303
119551,2022-06-20,167.8429
119551,2022-06-21,167.7379
119551,2022-06-22,170.5174
119551,2022-06-23,168.1502
119551,2022-06-24,169.7971
119551,2022-06-27,171.2138
119551,2022-06-28,170.4297
119551,2022-06-29,167.5768
119551,2022-06-30,169.0626
119551,2022-07-01,168.7336
119551,2022-07-04,167.2908
119551,2022-07-05,165.3123
119551,2022-07-06,166.7421
119551,2022-07-07,167.8641
119551,2022-07-08,166.8893
119551,2022-07-11,166.4924
119551,2022-07-12,164.6326
119551,2022-07-13,162.5853
119551,2022-07-14,164.1065
119551,2022-07-15,165.0961
119551,2022-07-18,165.2143
119551,2022-07-19,167.4463
119551,2022-07-20,167.2199
119551,2022-07-21,167.3873
119551,2022-07-22,166.3935
119551,2022-07-25,162.7158
119551,2022-07-26,162.2526
119551,2022-07-27,162.4051
119551,2022-07-28,165.4132
119551,2022-07-29,165.8806
119551,2022-08-01,163.9134
119551,2022-08-02,164.1439
119551,2022-08-03,160.0965
119551,2022-08-04,159.6167
119551,2022-08-05,157.5234
119551,2022-08-08,157.5842
119551,2022-08-09,155.0475
119551,2022-08-10,154.4117
119551,2022-08-11,154.5139
119551,2022-08-12,153.06
119551,2022-08-15,154.2586
119551,2022-08-16,154.9002
119551,2022-08-17,154.0446
119551,2022-08-18,153.7034
119551,2022-08-19,151.8204
119551,2022-08-22,151.8988
119551,2022-08-23,151.7584
119551,2022-08-24,149.2455
119551,2022-08-25,147.7898
119551,2022-08-26,148.7214
119551,2022-08-29,148.7045
119551,2022-08-30,146.3101
119551,2022-08-31,148.5609
119551,2022-09-01,147.264
119551,2022-09-02,146.0698
119551,2022-09-05,145.2588
119551,2022-09-06,144.8371
119551,2022-09-07,145.8432
119551,2022-09-08,146.4735
119551,2022-09-09,146.1915
119551,2022-09-12,146.3733
119551,2022-09-13,144.8775
119551,2022-09-14,145.4842
119551,2022-09-15,144.0666
119551,2022-09-16,142.4582
119551,2022-09-19,144.3327
119551,2022-09-20,146.2224
119551,2022-09-21,146.5749
119551,2022-09-22,146.8514
119551,2022-09-23,147.5067
119551,2022-09-26,146.7203
119551,2022-09-27,147.1582
119551,2022-09-28,149.4438
119551,2022-09-29,148.9116
119551,2022-09-30,146.2921
119551,2022-10-03,145.3846
119551,2022-10-04,145.8304
119551,2022-10-05,145.7156
119551,2022-10-06,144.6235
119551,2022-10-07,143.0581
119551,2022-10-10,142.2938
119551,2022-10-11,143.4471
119551,2022-10-12,141.3289
119551,2022-10-13,140.376
119551,2022-10-14,141.9321
119551,2022-10-17,140.7317
119551,2022-10-18,141.4179
119551,2022-10-19,142.8285
119551,2022-10-20,141.8397
119551,2022-10-21,141.5606
119551,2022-10-24,142.0057
119551,2022-10-25,143.9804
119551,2022-10-26,143.8401
119551,2022-10-27,145.2615
119551,2022-10-28,145.2372
119551,2022-10-31,145.7884
119551,2022-11-01,145.2237
119551,2022-11-02,145.5329
119551,2022-11-03,144.8909
119551,2022-11-04,144.6822
119551,2022-11-07,145.265
119551,2022-11-08,144.5107
119551,2022-11-09,146.1069
119551,2022-11-10,147.0896
119551,2022-11-11,147.3053
119551,2022-11-14,148.4862
119551,2022-11-15,148.5074
119551,2022-11-16,149.5517
119551,2022-11-17,149.494
119551,2022-11-18,149.1193
119551,2022-11-21,152.1141
119551,2022-11-22,153.5793
119551,2022-11-23,155.1468
119551,2022-11-24,153.8987
119551,2022-11-25,151.9354
119551,2022-11-28,150.2957
119551,2022-11-29,150.1791
119551,2022-11-30,150.9903
119551,2022-12-01,150.6482
119551,2022-12-02,151.9326
119551,2022-12-05,150.1512
119551,2022-12-06,149.9323
119551,2022-12-07,150.545
119551,2022-12-08,150.9576
119551,2022-12-09,150.8993
119551,2022-12-12,150.6152
119551,2022-12-13,151.1449
119551,2022-12-14,151.6114
119551,2022-12-15,151.8494
119551,2022-12-16,149.5653
119551,2022-12-19,145.8084
119551,2022-12-20,146.8751
119551,2022-12-21,147.1453
119551,2022-12-22,149.1046
119551,2022-12-23,148.1229
119551,2022-12-26,148.5479
119551,2022-12-27,150.1889
119551,2022-12-28,149.4436
119551,2022-12-29,149.1123
119551,2022-12-30,151.1958
119551,2023-01-02,152.1375
119551,2023-01-03,151.9704
119551,2023-01-04,152.3607
119551,2023-01-05,149.9914
119551,2023-01-06,149.9785
119551,2023-01-09,145.8927
119551,2023-01-10,146.0321
119551,2023-01-11,146.9598
119551,2023-01-12,146.8995
119551,2023-01-13,148.4849
119551,2023-01-16,148.8787
119551,2023-01-17,147.8375
119551,2023-01-18,147.2295
119551,2023-01-19,147.4232
119551,2023-01-20,150.9557
119551,2023-01-23,148.2891
119551,2023-01-24,147.6955
119551,2023-01-25,147.2051
119551,2023-01-26,147.07
119551,2023-01-27,148.2312
119551,2023-01-30,148.1963
119551,2023-01-31,150.3783
119551,2023-02-01,149.4603
119551,2023-02-02,148.7343
119551,2023-02-03,149.4816
119551,2023-02-06,148.2586
119551,2023-02-07,148.3461
119551,2023-02-08,147.5946
119551,2023-02-09,151.2277
119551,2023-02-10,151.2187
119551,2023-02-13,150.9782
119551,2023-02-14,149.9131
119551,2023-02-15,151.6694
119551,2023-02-16,151.106
119551,2023-02-17,149.9741
119551,2023-02-20,149.1415
119551,2023-02-21,148.6856
119551,2023-02-22,147.7428
119551,2023-02-23,148.8046
119551,2023-02-24,148.8942
119551,2023-02-27,149.3003
119551,2023-02-28,149.3228
119551,2023-03-01,148.6964
119551,2023-03-02,147.8416
119551,2023-03-03,147.8129
119551,2023-03-06,149.1605
119551,2023-03-07,150.0547
119551,2023-03-08,153.6178
119551,2023-03-09,155.1575
119551,2023-03-10,155.376
119551,2023-03-13,157.3542
119551,2023-03-14,159.2066
119551,2023-03-15,159.109
119551,2023-03-16,159.2516
119551,2023-03-17,157.4303
119551,2023-03-20,155.1314
119551,2023-03-21,154.7922
119551,2023-03-22,154.3386
119551,2023-03-23,152.5132
119551,2023-03-24,153.0504
119551,2023-03-27,150.9828
119551,2023-03-28,150.2962
119551,2023-03-29,150.001
119551,2023-03-30,149.8358
119551,2023-03-31,150.7461
119551,2023-04-03,152.236
119551,2023-04-04,149.197
119551,2023-04-05,149.9902
119551,2023-04-06,149.4543
119551,2023-04-07,148.4394
119551,2023-04-10,149.6127
119551,2023-04-11,149.0616
119551,2023-04-12,150.0052
119551,2023-04-13,151.399
119551,2023-04-14,151.2311
119551,2023-04-17,151.6277
119551,2023-04-18,153.5571
119551,2023-04-19,151.5903
119551,2023-04-20,150.5363
119551,2023-04-21,152.8297
119551,2023-04-24,154.5765
119551,2023-04-25,154.848
119551,2023-04-26,153.2136
119551,2023-04-27,151.8652
119551,2023-04-28,152.9103
119551,2023-05-01,152.0866
119551,2023-05-02,150.0509
119551,2023-05-03,146.7296
119551,2023-05-04,146.3467
119551,2023-05-05,145.5415
119551,2023-05-08,146.0105
119551,2023-05-09,145.3261
119551,2023-05-10,145.8789
119551,2023-05-11,143.3188
119551,2023-05-12,145.2242
119551,2023-05-15,145.1494
119551,2023-05-16,144.4083
119551,2023-05-17,143.1008
119551,2023-05-18,144.518
119551,2023-05-19,142.6193
119551,2023-05-22,143.6979
119551,2023-05-23,144.6229
119551,2023-05-24,147.8186
119551,2023-05-25,147.2462
119551,2023-05-26,148.8281
119551,2023-05-29,149.3884
119551,2023-05-30,148.0081
119551,2023-05-31,147.5183
119551,2023-06-01,146.5691
119551,2023-06-02,148.1882
119551,2023-06-05,145.2307
119551,2023-06-06,143.8479
119551,2023-06-07,144.731
119551,2023-06-08,144.7583
119551,2023-06-09,143.2423
119551,2023-06-12,139.7449
119551,2023-06-13,138.43
119551,2023-06-14,137.9404
119551,2023-06-15,136.22
119551,2023-06-16,137.4501
119551,2023-06-19,137.5627
119551,2023-06-20,137.8733
119551,2023-06-21,138.1096
119551,2023-06-22,135.2196
119551,2023-06-23,135.7842
119551,2023-06-26,135.3299
119551,2023-06-27,134.3299
119551,2023-06-28,133.9484
119551,2023-06-29,135.9913
119551,2023-06-30,133.974
119551,2023-07-03,135.6636
119551,2023-07-04,134.6518
119551,2023-07-05,134.2897
119551,2023-07-06,136.4857
119551,2023-07-07,136.052
119551,2023-07-10,138.4871
119551,2023-07-11,139.9689
119551,2023-07-12,141.19
119551,2023-07-13,142.6158
119551,2023-07-14,143.8099
119551,2023-07-17,147.1024
119551,2023-07-18,148.4252
119551,2023-07-19,146.8864
119551,2023-07-20,146.8661
119551,2023-07-21,147.5325
119551,2023-07-24,148.764
119551,2023-07-25,149.7218
119551,2023-07-26,150.7091
119551,2023-07-27,150.9908
119551,2023-07-28,151.9573
119551,2023-07-31,151.2106
119551,2023-08-01,153.6311
119551,2023-08-02,154.376
119551,2023-08-03,156.7468
119551,2023-08-04,158.0717
119551,2023-08-07,157.7745
119551,2023-08-08,157.7108
119551,2023-08-09,158.6757
119551,2023-08-10,159.2878
119551,2023-08-11,159.6145
119551,2023-08-14,158.6299
119551,2023-08-15,161.0561
119551,2023-08-16,163.7621
119551,2023-08-17,165.8175
119551,2023-08-18,164.9228
119551,2023-08-21,163.667
119551,2023-08-22,163.9704
119551,2023-08-23,166.0515
119551,2023-08-24,166.3879
119551,2023-08-25,165.002
119551,2023-08-28,164.0273
119551,2023-08-29,164.4097
119551,2023-08-30,164.1188
119551,2023-08-31,163.9949
119551,2023-09-01,163.3842
119551,2023-09-04,161.5192
119551,2023-09-05,165.1005
119551,2023-09-06,165.238
119551,2023-09-07,163.0887
119551,2023-09-08,165.1493
119551,2023-09-11,164.9922
119551,2023-09-12,164.9739
119551,2023-09-13,162.7439
119551,2023-09-14,166.6487
119551,2023-09-15,168.28
119551,2023-09-18,167.9557
119551,2023-09-19,166.9159
119551,2023-09-20,168.6175
119551,2023-09-21,171.1542
119551,2023-09-22,170.6286
119551,2023-09-25,171.6343
119551,2023-09-26,173.1051
119551,2023-09-27,171.0103
119551,2023-09-28,168.8624
119551,2023-09-29,169.7039
119551,2023-10-02,172.1912
119551,2023-10-03,173.852
119551,2023-10-04,174.5714
119551,2023-10-05,175.5956
119551,2023-10-06,173.7633
119551,2023-10-09,171.6421
119551,2023-10-10,169.4927
119551,2023-10-11,169.4342
119551,2023-10-12,166.5791
119551,2023-10-13,165.7832
119551,2023-10-16,168.001
119551,2023-10-17,172.0336
119551,2023-10-18,174.3721
119551,2023-10-19,173.2576
119551,2023-10-20,173.9426
119551,2023-10-23,173.7698
119551,2023-10-24,175.0604
119551,2023-10-25,174.3534
119551,2023-10-26,170.0325
119551,2023-10-27,168.1786
119551,2023-10-30,167.8713
119551,2023-10-31,168.6901
119551,2023-11-01,165.5839
119551,2023-11-02,166.843
119551,2023-11-03,165.6204
119551,2023-11-06,166.3172
119551,2023-11-07,166.3817
119551,2023-11-08,166.2064
119551,2023-11-09,168.0668
119551,2023-11-10,166.6091
119551,2023-11-13,169.2075
119551,2023-11-14,168.0076
119551,2023-11-15,172.0323
119551,2023-11-16,172.2378
119551,2023-11-17,174.1737
119551,2023-11-20,173.2437
119551,2023-11-21,172.4093
119551,2023-11-22,171.6883
119551,2023-11-23,173.261
119551,2023-11-24,175.0944
119551,2023-11-27,175.4354
119551,2023-11-28,175.1902
119551,2023-11-29,177.6526
119551,2023-11-30,180.036
119551,2023-12-01,181.2515
119551,2023-12-04,184.9253
119551,2023-12-05,189.2744
119551,2023-12-06,190.7479
119551,2023-12-07,189.1287
119551,2023-12-08,187.3236
119551,2023-12-11,190.0615
119551,2023-12-12,189.2562
119551,2023-12-13,189.0791
119551,2023-12-14,186.7543
119551,2023-12-15,187.4851
119551,2023-12-18,190.0259
119551,2023-12-19,192.2661
119551,2023-12-20,189.9097
119551,2023-12-21,188.4468
119551,2023-12-22,188.3834
119551,2023-12-25,188.1197
119551,2023-12-26,189.7033
119551,2023-12-27,190.3433
119551,2023-12-28,190.6473
119551,2023-12-29,191.9284
119551,2024-01-01,195.2413
119551,2024-01-02,194.4961
119551,2024-01-03,194.1046
119551,2024-01-04,194.9946
119551,2024-01-05,197.4518
119551,2024-01-08,195.5827
119551,2024-01-09,196.698
119551,2024-01-10,197.7053
119551,2024-01-11,196.1539
119551,2024-01-12,190.7407
119551,2024-01-15,189.7989
119551,2024-01-16,193.6364
119551,2024-01-17,195.9319
119551,2024-01-18,196.6855
119551,2024-01-19,194.0763
119551,2024-01-22,197.5669
119551,2024-01-23,197.1775
119551,2024-01-24,198.0172
119551,2024-01-25,200.2317
119551,2024-01-26,204.836
119551,2024-01-29,204.7376
119551,2024-01-30,203.98
119551,2024-01-31,206.7849
119551,2024-02-01,205.105
119551,2024-02-02,203.8537
119551,2024-02-05,200.3758
119551,2024-02-06,199.7396
119551,2024-02-07,200.9576
119551,2024-02-08,199.5859
119551,2024-02-09,202.5161
119551,2024-02-12,202.138
119551,2024-02-13,205.6419
119551,2024-02-14,206.5691
119551,2024-02-15,209.5101
119551,2024-02-16,211.5958
119551,2024-02-19,209.6978
119551,2024-02-20,211.7073
119551,2024-02-21,210.4466
119551,2024-02-22,213.5347
119551,2024-02-23,211.7709
119551,2024-02-26,211.8014
119551,2024-02-27,212.0277
119551,2024-02-28,211.062
119551,2024-02-29,209.8886
119551,2024-03-01,215.0305
119551,2024-03-04,212.4582
119551,2024-03-05,209.1012
119551,2024-03-06,210.8571
119551,2024-03-07,211.4609
119551,2024-03-08,212.9817
119551,2024-03-11,211.6319
119551,2024-03-12,213.5992
119551,2024-03-13,216.2635
119551,2024-03-14,216.3439
119551,2024-03-15,214.4682
119551,2024-03-18,214.5586
119551,2024-03-19,216.4536
119551,2024-03-20,216.7524
119551,2024-03-21,211.4295
119551,2024-03-22,208.4024
119551,2024-03-25,210.0322
119551,2024-03-26,208.3444
119551,2024-03-27,209.7694
119551,2024-03-28,209.2433
119551,2024-03-29,214.0182
119551,2024-04-01,214.3237
119551,2024-04-02,216.7947
119551,2024-04-03,219.3617
119551,2024-04-04,217.4382
119551,2024-04-05,219.3503
119551,2024-04-08,216.8933
119551,2024-04-09,215.9046
119551,2024-04-10,216.805
119551,2024-04-11,214.5139
119551,2024-04-12,213.1361
119551,2024-04-15,212.8128
119551,2024-04-16,211.6913
119551,2024-04-17,212.0624
119551,2024-04-18,212.4577
119551,2024-04-19,210.0948
119551,2024-04-22,210.4279
119551,2024-04-23,213.0988
119551,2024-04-24,215.4834
119551,2024-04-25,214.072
119551,2024-04-26,211.8232
119551,2024-04-29,214.1934
119551,2024-04-30,210.9356
119551,2024-05-01,211.157
119551,2024-05-02,213.5323
119551,2024-05-03,217.8301
119551,2024-05-06,219.5064
119551,2024-05-07,222.6139
119551,2024-05-08,222.7236
119551,2024-05-09,222.3519
119551,2024-05-10,221.6131
119551,2024-05-13,219.9578
119551,2024-05-14,219.5273
119551,2024-05-15,219.59
119551,2024-05-16,218.3293
119551,2024-05-17,219.2551
119551,2024-05-20,219.9037
119551,2024-05-21,221.1896
119551,2024-05-22,222.8122
119551,2024-05-23,223.1908
119551,2024-05-24,221.3995
119551,2024-05-27,218.5102
119551,2024-05-28,217.5441
119551,2024-05-29,220.1624
119551,2024-05-30,218.5113
119551,2024-05-31,218.2713
119551,2024-06-03,218.1559
119551,2024-06-04,222.7337
119551,2024-06-05,222.2161
119551,2024-06-06,216.7398
119551,2024-06-07,215.3297
119551,2024-06-10,214.6567
119551,2024-06-11,214.3437
119551,2024-06-12,217.7161
119551,2024-06-13,215.9572
119551,2024-06-14,217.0169
119551,2024-06-17,217.5098
119551,2024-06-18,218.5951
119551,2024-06-19,215.5799
119551,2024-06-20,214.2461
119551,2024-06-21,213.2651
119551,2024-06-24,213.2671
119551,2024-06-25,211.8472
119551,2024-06-26,211.9342
119551,2024-06-27,212.8453
119551,2024-06-28,210.9826
119551,2024-07-01,209.9951
119551,2024-07-02,209.9697
119551,2024-07-03,207.3062
119551,2024-07-04,205.9244
119551,2024-07-05,204.9605
119551,2024-07-08,205.4024
119551,2024-07-09,203.5628
119551,2024-07-10,202.9641
119551,2024-07-11,205.8865
119551,2024-07-12,207.8038
119551,2024-07-15,205.8994
119551,2024-07-16,206.5984
119551,2024-07-17,204.9081
119551,2024-07-18,203.4042
119551,2024-07-19,198.2382
119551,2024-07-22,194.882
119551,2024-07-23,194.643
119551,2024-07-24,192.6776
119551,2024-07-25,191.3553
119551,2024-07-26,194.0337
119551,2024-07-29,195.0765
119551,2024-07-30,195.4997
119551,2024-07-31,195.1752
119551,2024-08-01,192.1085
119551,2024-08-02,191.613
119551,2024-08-05,192.7362
119551,2024-08-06,193.3763
119551,2024-08-07,193.0809
119551,2024-08-08,193.4762
119551,2024-08-09,192.4019
119551,2024-08-12,190.4221
119551,2024-08-13,191.4205
119551,2024-08-14,188.0559
119551,2024-08-15,186.5007
119551,2024-08-16,187.1844
119551,2024-08-19,186.5336
119551,2024-08-20,184.0976
119551,2024-08-21,183.9464
119551,2024-08-22,182.0237
119551,2024-08-23,179.6223
119551,2024-08-26,180.2345
119551,2024-08-27,180.6642
119551,2024-08-28,182.3042
119551,2024-08-29,184.3531
119551,2024-08-30,187.3182
119551,2024-09-02,189.7925
119551,2024-09-03,189.3871
119551,2024-09-04,190.0902
119551,2024-09-05,191.1349
119551,2024-09-06,190.6802
119551,2024-09-09,192.5897
119551,2024-09-10,191.8898
119551,2024-09-11,193.7309
119551,2024-09-12,196.6265
119551,2024-09-13,199.0663
119551,2024-09-16,199.5714
119551,2024-09-17,199.9522
119551,2024-09-18,198.3272
119551,2024-09-19,198.7253
119551,2024-09-20,195.3264
119551,2024-09-23,193.8985
119551,2024-09-24,191.9081
119551,2024-09-25,187.795
119551,2024-09-26,189.0923
119551,2024-09-27,185.3109
119551,2024-09-30,184.537
119551,2024-10-01,185.2344
119551,2024-10-02,184.1028
119551,2024-10-03,185.2742
119551,2024-10-04,186.6637
119551,2024-10-07,185.5101
119551,2024-10-08,185.2202
119551,2024-10-09,183.2471
119551,2024-10-10,182.3614
119551,2024-10-11,182.9763
119551,2024-10-14,183.8438
119551,2024-10-15,183.9368
119551,2024-10-16,184.512
119551,2024-10-17,186.4795
119551,2024-10-18,190.6883
119551,2024-10-21,191.8148
119551,2024-10-22,188.6986
119551,2024-10-23,186.8945
119551,2024-10-24,186.3877
119551,2024-10-25,187.0917
119551,2024-10-28,184.3417
119551,2024-10-29,185.5616
119551,2024-10-30,186.9787
119551,2024-10-31,188.3895
119551,2024-11-01,187.4177
119551,2024-11-04,184.7787
119551,2024-11-05,186.2974
119551,2024-11-06,185.8122
119551,2024-11-07,183.4348
119551,2024-11-08,182.443
119551,2024-11-11,183.8712
119551,2024-11-12,184.7651
119551,2024-11-13,183.2943
119551,2024-11-14,180.281
119551,2024-11-15,179.3504
119551,2024-11-18,179.4024
119551,2024-11-19,173.9532
119551,2024-11-20,176.0586
119551,2024-11-21,174.2298
119551,2024-11-22,174.8336
119551,2024-11-25,174.6673
119551,2024-11-26,175.2536
119551,2024-11-27,174.4217
119551,2024-11-28,175.8747
119551,2024-11-29,174.035
119551,2024-12-02,172.4912
119551,2024-12-03,173.642
119551,2024-12-04,174.1017
119551,2024-12-05,173.2728
119551,2024-12-06,174.6086
119551,2024-12-09,176.0507
119551,2024-12-10,177.5089
119551,2024-12-11,179.0166
119551,2024-12-12,178.1582
119551,2024-12-13,181.8368
119551,2024-12-16,181.5572
119551,2024-12-17,180.5173
119551,2024-12-18,180.9197
119551,2024-12-19,183.4965
119551,2024-12-20,185.3994
119551,2024-12-23,183.6762
119551,2024-12-24,182.1346
119551,2024-12-25,180.8084
119551,2024-12-26,178.7572
119551,2024-12-27,176.1861
119551,2024-12-30,175.9153
119551,2024-12-31,176.8945
120503,2020-01-01,99.9457
120503,2020-01-02,98.9279
120503,2020-01-03,98.9984
120503,2020-01-06,98.0846
120503,2020-01-07,96.8989
120503,2020-01-08,96.6333
120503,2020-01-09,94.8268
120503,2020-01-10,96.2103
120503,2020-01-13,95.6249
120503,2020-01-14,95.4707
120503,2020-01-15,95.0291
120503,2020-01-16,96.6477
120503,2020-01-17,96.8094
120503,2020-01-20,96.8518
120503,2020-01-21,95.8941
120503,2020-01-22,95.4167
120503,2020-01-23,96.1095
120503,2020-01-24,95.266
120503,2020-01-27,95.3977
120503,2020-01-28,96.1082
120503,2020-01-29,96.2638
120503,2020-01-30,96.2745
120503,2020-01-31,95.832
120503,2020-02-03,94.5011
120503,2020-02-04,95.7492
120503,2020-02-05,97.1073
120503,2020-02-06,97.3223
120503,2020-02-07,96.5516
120503,2020-02-10,95.7757
120503,2020-02-11,96.7827
120503,2020-02-12,96.5165
120503,2020-02-13,95.0512
120503,2020-02-14,94.7561
120503,2020-02-17,94.8306
120503,2020-02-18,95.2664
120503,2020-02-19,94.8659
120503,2020-02-20,94.052
120503,2020-02-21,92.7119
120503,2020-02-24,93.295
120503,2020-02-25,94.1954
120503,2020-02-26,93.112
120503,2020-02-27,91.6586
120503,2020-02-28,91.097
120503,2020-03-02,89.6914
120503,2020-03-03,89.7455
120503,2020-03-04,88.3736
120503,2020-03-05,87.3843
120503,2020-03-06,87.6342
120503,2020-03-09,88.8797
120503,2020-03-10,88.6198
120503,2020-03-11,90.5361
120503,2020-03-12,91.2414
120503,2020-03-13,90.9544
120503,2020-03-16,89.9908
120503,2020-03-17,90.3565
120503,2020-03-18,91.2314
120503,2020-03-19,91.3651
120503,2020-03-20,91.3535
120503,2020-03-23,91.921
120503,2020-03-24,90.5619
120503,2020-03-25,89.6564
120503,2020-03-26,88.8382
120503,2020-03-27,86.3829
120503,2020-03-30,86.254
120503,2020-03-31,87.0014
120503,2020-04-01,87.1795
120503,2020-04-02,87.6587
120503,2020-04-03,88.396
120503,2020-04-06,88.6193
120503,2020-04-07,90.1292
120503,2020-04-08,89.6186
120503,2020-04-09,89.5453
120503,2020-04-10,87.8892
120503,2020-04-13,86.8845
120503,2020-04-14,87.3027
120503,2020-04-15,85.0523
120503,2020-04-16,85.0413
120503,2020-04-17,85.651
120503,2020-04-20,85.7472
120503,2020-04-21,87.2883
120503,2020-04-22,88.2395
120503,2020-04-23,88.577
120503,2020-04-24,90.0131
120503,2020-04-27,91.7982
120503,2020-04-28,91.1777
120503,2020-04-29,91.8097
120503,2020-04-30,91.2773
120503,2020-05-01,89.5737
120503,2020-05-04,87.8597
120503,2020-05-05,89.2825
120503,2020-05-06,90.4586
120503,2020-05-07,89.7211
120503,2020-05-08,89.2191
120503,2020-05-11,89.3355
120503,2020-05-12,90.3143
120503,2020-05-13,90.7665
120503,2020-05-14,90.5068
120503,2020-05-15,90.6035
120503,2020-05-18,92.0788
120503,2020-05-19,92.595
120503,2020-05-20,90.6568
120503,2020-05-21,89.2336
120503,2020-05-22,89.2493
120503,2020-05-25,90.1593
120503,2020-05-26,89.5872
120503,2020-05-27,89.7025
120503,2020-05-28,89.7373
120503,2020-05-29,90.1635
120503,2020-06-01,88.319
120503,2020-06-02,88.7101
120503,2020-06-03,88.2909
120503,2020-06-04,87.8761
120503,2020-06-05,87.6883
120503,2020-06-08,88.6199
120503,2020-06-09,86.674
120503,2020-06-10,87.8409
120503,2020-06-11,87.6263
120503,2020-06-12,88.729
120503,2020-06-15,87.764
120503,2020-06-16,87.4989
120503,2020-06-17,87.7716
120503,2020-06-18,87.2517
120503,2020-06-19,87.4398
120503,2020-06-22,86.5157
120503,2020-06-23,87.0255
120503,2020-06-24,87.0082
120503,2020-06-25,86.1004
120503,2020-06-26,85.7268
120503,2020-06-29,85.6792
120503,2020-06-30,86.9319
120503,2020-07-01,87.0318
120503,2020-07-02,86.465
120503,2020-07-03,85.4815
120503,2020-07-06,86.9904
120503,2020-07-07,86.362
120503,2020-07-08,85.5217
120503,2020-07-09,84.7964
120503,2020-07-10,84.4233
120503,2020-07-13,84.6006
120503,2020-07-14,85.9929
120503,2020-07-15,84.8724
120503,2020-07-16,83.2872
120503,2020-07-17,82.5721
120503,2020-07-20,81.0361
120503,2020-07-21,80.2378
120503,2020-07-22,79.5657
120503,2020-07-23,79.3656
120503,2020-07-24,78.8034
120503,2020-07-27,77.9488
120503,2020-07-28,76.4628
120503,2020-07-29,77.3416
120503,2020-07-30,78.5176
120503,2020-07-31,78.6178
120503,2020-08-03,79.7998
120503,2020-08-04,79.8736
120503,2020-08-05,79.4382
120503,2020-08-06,80.2239
120503,2020-08-07,80.4578
120503,2020-08-10,81.3786
120503,2020-08-11,80.5909
120503,2020-08-12,79.764
120503,2020-08-13,79.5534
